Monsters inflict {0} GraspingVines on Hit,モンスターはヒット時に束縛するツタを{0}スタック付与する
Monsters inflict {0} GraspingVines on HitDamage,モンスターはヒット時に束縛するツタを{0}スタック付与する
Monsters inflict {0} increased Flammability BuffMagnitude,モンスターが付与する可燃性の強度が{0}%増加する
Monsters inflict {0} increased Flammability Magnitude,モンスターが付与する可燃性の強度が{0}%増加する
Monsters inflict {0} reduced Flammability BuffMagnitude,モンスターが付与する可燃性の強度が{0}%減少する
Monsters inflict {0}% increased Flammability BuffMagnitude,モンスターが付与する可燃性の強度が{0}%増加する
Monsters inflict {0}% increased Flammability Magnitude,モンスターが付与する可燃性の強度が{0}%増加する
Monsters inflict {0}% reduced Flammability BuffMagnitude,モンスターが付与する可燃性の強度が{0}%減少する
Monsters initially carrying a Talisman drop an additional Rare Item,タリスマンを始めから持っていたモンスターはレアアイテムを追加で1個ドロップする
Monsters initially carrying a Talisman in the next Area will drop an additional Rare Item,次のエリアではタリスマンを最初から持っていたモンスターはレアアイテムを追加で1個ドロップする
Monsters kill things with 20% or lower Life on Hit,モンスターはライフが最大値の20%以下のものをヒット時に倒す
Monsters kill things with 20% or lower Life on HitDamage,モンスターはライフが最大値の20%以下のものをヒット時に倒す
Monsters near Shrines are Chilled,シュラインの近くのモンスターは冷却状態になる
Monsters prevent +{0} of Suppressed Spell Damage,モンスターが抑制したスペルダメージから防ぐダメージが+{0}%される
Monsters prevent +{0}% of Suppressed Spell Damage,モンスターが抑制したスペルダメージから防ぐダメージが+{0}%される
Monsters reflect {0} of Elemental Damage,モンスターは元素ダメージの{0}%を反射する
Monsters reflect {0} of Physical Damage,モンスターは物理ダメージの{0}%を反射する
Monsters reflect {0}% of Elemental Damage,モンスターは元素ダメージの{0}%を反射する
Monsters reflect {0}% of Physical Damage,モンスターは物理ダメージの{0}%を反射する
Monsters remove {0} of Mana on hit,モンスターはヒット時にマナの{0}%を取り除く
Monsters remove {0}% of Mana on hit,モンスターはヒット時にマナの{0}%を取り除く
Monsters take {0} increased Damage,モンスターが受けるダメージが{0}%増加する
Monsters take {0} more Damage,モンスターが受けるダメージが{0}%上昇する
Monsters take {0} reduced Damage,モンスターが受けるダメージが{0}%減少する
Monsters take {0} reduced Extra Damage from Critical,モンスターがクリティカルヒットから受ける追加ダメージが{0}%減少する
Monsters take {0} reduced Extra Damage from Critical Hits,モンスターがクリティカルヒットから受ける追加ダメージが{0}%減少する
Monsters take {0} reduced Extra Damage from Critical Strikes,モンスターがクリティカルストライクから受ける追加ダメージが{0}%減少する
Monsters take {0}% increased Damage,モンスターが受けるダメージが{0}%増加する
Monsters take {0}% more Damage,モンスターが受けるダメージが{0}%上昇する
Monsters take {0}% reduced Damage,モンスターが受けるダメージが{0}%減少する
Monsters take {0}% reduced Extra Damage from Critical,モンスターがクリティカルヒットから受ける追加ダメージが{0}%減少する
Monsters take {0}% reduced Extra Damage from Critical Hits,モンスターがクリティカルヒットから受ける追加ダメージが{0}%減少する
Monsters take {0}% reduced Extra Damage from Critical Strikes,モンスターがクリティカルストライクから受ける追加ダメージが{0}%減少する
"Monsters throughout Wraeclast won't just hurt you -- they can also inflict [Ailments]. Fortunately, you can too.",レイクラストにいるモンスターは、あなたを傷つけるだけではありません―[Ailments|状態異常]を引き起こすこともできます。幸運なことに、あなたも同じです。
"Monsters throughout Wraeclast won't just hurt you -- they can also inflict ailments. Fortunately, you can too.",レイクラストにいるモンスターは、攻撃するだけでなく状態異常を引き起こすこともできます。幸運にも、あなたも同じです。
Monsters who carry essences are much more difficult than ordinary monsters. Be careful!,エッセンスを持つモンスターは通常のモンスターよりも手ごわいです。気を付けて!
Monsters with Silver Coins drop an additional Basic Currency Item,シルバーコインを持つモンスターは基礎カレンシーを追加で1個ドロップする
Monsters with Silver Coins drop an additional Rare Item,シルバーコインを持つモンスターはレアアイテムを追加で1個ドロップする
Monsters with Silver Coins drop an additional Silver Coin,シルバーコインを持つモンスターは銀のコインを追加で1個ドロップする
Monsters with Silver Coins drop {0} additional Basic Currency Items,シルバーコインを持つモンスターは基礎カレンシーを追加で{0}個ドロップする
Monsters with Silver Coins drop {0} additional Rare Items,シルバーコインを持つモンスターはレアアイテムを追加で{0}個ドロップする
"Monsters with Silver Coins have {0} increased Quantity of Items Dropped, and are highlighted",銀のコインを持つモンスターがドロップするアイテムの数量が{0}%増加し、ハイライトされる
"Monsters with Silver Coins have {0}% increased Quantity of Items Dropped, and are highlighted",銀のコインを持つモンスターがドロップするアイテムの数量が{0}%増加し、ハイライトされる
Monsters with Silver Coins in next Area drop {0} additional Basic Currency Items,次のエリアでは銀のコインを持つモンスターは基礎カレンシーアイテムを追加で{0}個ドロップする
Monsters with Silver Coins in next Area will drop an additional Silver Coin,次のエリアでは銀汚コインを持つモンスターは銀のコインを追加で1個ドロップする
"Monsters with Silver Coins in next Area will have {0} increased Quantity of Items Dropped, and be highlighted",次のエリアでは銀のコインを持つモンスターがドロップするアイテムの数量が{0}%増加し、ハイライトされる
"Monsters with Silver Coins in next Area will have {0}% increased Quantity of Items Dropped, and be highlighted",次のエリアでは銀のコインを持つモンスターがドロップするアイテムの数量が{0}%増加し、ハイライトされる
Monsters worshipping Shrines have {0} more Life,シュラインを崇めるモンスターの最大ライフが{0}%上昇する
Monsters worshipping Shrines have {0}% more Life,シュラインを崇めるモンスターの最大ライフが{0}%上昇する
Monsters' Action Speed cannot be modified to below Base Value,モンスターのアクションスピードは基礎値よりも低く修正されることがない
Monsters' Movement Speed cannot be modified to below Base Value,モンスターの移動スピードは基礎値よりも低く修正されることがない
Monsters' Action Speed cannot be modified to below base value,モンスターのアクションスピードは基礎値よりも低く修正されることがない
Monsters' Attack Hits inflict Bleeding,モンスターのアタックによるヒットは出血を付与する
Monsters' Attacks have {0} chance to Impale on Hit,モンスターアタックはヒット時に{0}%の確率で串刺しを付与する
Monsters' Attacks have {0} chance to Impale on HitDamage,モンスターアタックはヒット時に{0}%の確率で串刺しを付与する
Monsters' Attacks have {0}% chance to Impale on Hit,モンスターアタックはヒット時に{0}%の確率で串刺しを付与する
Monsters' Attacks have {0}% chance to Impale on HitDamage,モンスターアタックはヒット時に{0}%の確率で串刺しを付与する
Monsters' HitDamage ArmourBreak equal to {0} of Physical dealt,与えた物理ダメージの{0}%と同量のアーマーを破壊する
Monsters' HitDamage ArmourBreak equal to {0}% of Physical dealt,与えた物理ダメージの{0}%と同量のアーマーを破壊する
Monsters' HitDamage are always Critical,モンスターによるヒットは常にクリティカルヒットとなる
Monsters' HitDamage can't be Evasion,モンスターのヒットを回避できない
Monsters' Hits Overwhelm {0} Physical Damage Reduction,モンスターによるヒットは{0}%の物理ダメージ軽減率を圧倒する
Monsters' Hits Overwhelm {0}% Physical Damage Reduction,モンスターによるヒットは{0}%の物理ダメージ軽減率を圧倒する
Monsters' Hits always Freeze,モンスターによるヒットは常に敵を凍結させる
Monsters' Hits are always Critical Strikes,モンスターのヒットは常にクリティカルとなる
Monsters' Hits can't be Evaded,モンスターのヒットを回避することができない
Monsters' Hits have {0} chance to Freeze,モンスターのヒットは{0}%の確率で凍結を付与する
Monsters' Hits have {0} chance to Ignite,モンスターのヒットは{0}%の確率で発火を付与する
Monsters' Hits have {0} chance to Shock,モンスターによるヒットは{0}%の確率で敵を感電させる
Monsters' Hits have {0}% chance to Freeze,モンスターのヒットは{0}%の確率で凍結を付与する
Monsters' Hits have {0}% chance to Ignite,モンスターのヒットは{0}%の確率で発火を付与する
Monsters' Hits have {0}% chance to Shock,モンスターによるヒットは{0}%の確率で敵を感電させる
Monsters' Hits remove {0} of current EnergyShield,モンスターのヒットによりエナジーシールドの現在値の{0}%が取り除かれる
Monsters' Hits remove {0} of current Mana,モンスターのヒットによりマナの現在値の{0}%が取り除かれる
Monsters' Hits remove {0}% of current EnergyShield,モンスターのヒットによりエナジーシールドの現在値の{0}%が取り除かれる
Monsters' Hits remove {0}% of current Mana,モンスターのヒットによりマナの現在値の{0}%が取り除かれる
Monsters' Melee Attack apply random Hexes on Hit,モンスターによる近接アタックはヒット時にランダムな呪術を付与する
Monsters' Melee Attack apply random Hexes on HitDamage,モンスターによる近接アタックはヒット時にランダムな呪術を付与する
Monsters' Melee Attacks apply random Hexes on Hit,モンスターによる近接アタックはヒット時にランダムな呪術を付与する
Monsters' Melee Attacks apply random Hexes on HitDamage,モンスターによる近接アタックはヒット時にランダムな呪術を付与する
Monsters' Projectiles always Pierce,モンスターの投射物は常に貫通する
Monsters' Projectiles have {0} chance to be able to Chain when colliding with Terrain,モンスターの投射物は地形と衝突した時に{0}%の確率で連鎖することができる
Monsters' Projectiles have {0}% chance to be able to Chain when colliding with Terrain,モンスターの投射物は地形と衝突した時に{0}%の確率で連鎖することができる
Monsters' skills Chain {0} additional times,モンスターのスキルは追加で{0}回連鎖する
Monsters:,モンスター:
Month,月
Monument Greataxe,記念の大斧
Monument Greaves,モニュメントグリーヴ
Monumental,記念碑
Moon Dagger,月の短剣
Moon Orb,月の宝珠
Moon Staff,ムーンスタッフ
Moon Temple Map,月の寺院のマップ
Moonlit Circlet,月光のサークレット
Moonstone Ring,ムーンストーンの指輪
Moose's,ヘラジカの
Moral,道徳的な
Morbid Tempest,モービッド・テンペスト
More Actions,その他の動作
More Ailment modifiers,状態異常モッドが出現しやすい
More AilmentThreshold@{0},状態異常閾値上昇@{0}%
More AilmentThreshold@{0}%,状態異常閾値上昇@{0}%
More Area of Effect per second (maximum {1}%)@{0}%,毎秒効果範囲の上昇(最大{1}%)@{0}%
More Area of Effect per second (maximum {1})@{0},毎秒効果範囲の上昇(最大{1}%)@{0}%
More Area per Charges Consumed@{0},消費されたパワーチャージごとの効果範囲上昇@{0}%
More Area per Charges Consumed@{0}%,消費されたパワーチャージごとの効果範囲上昇@{0}%
More Armour and Evasion granted@{0},付与されるアーマーおよび回避力上昇@{0}%
More Armour and Evasion granted@{0}%,付与されるアーマーおよび回避力上昇@{0}%
More Armour per Scavenged Plating@{0},回収したプレート1枚ごとのアーマー上昇@{0}%
More Armour per Scavenged Plating@{0}%,回収したプレート1枚ごとのアーマー上昇@{0}%
More Attack damage granted@{0},付与されるアタックダメージ上昇@{0}%
More Attack damage granted@{0}%,付与されるアタックダメージ上昇@{0}%
More Attack damage taken inflicted@{0},付与された敵が受けるアタックダメージ上昇@{0}%
More Attack damage taken inflicted@{0}%,付与された敵が受けるアタックダメージ上昇@{0}%
More Attack damage to enemies within 1m@{0},1m以内にいる敵に対するアタックダメージ上昇@{0}%
More Attack damage to enemies within 1m@{0}%,1m以内にいる敵に対するアタックダメージ上昇@{0}%
More Attack modifiers,アタックモッドが出現しやすい
More Attribute modifiers,能力値モッドが出現しやすい
More Aura modifiers,オーラモッドが出現しやすい
More BuffMagnitude of Ignite inflicted by Projectile@{0},壁を通り過ぎた投射物によって付与された発火の強度が{0}%上昇する
More BuffMagnitude of Ignite inflicted by Projectile@{0}%,壁を通り過ぎた投射物によって付与された発火の強度が{0}%上昇する
More Caster modifiers,キャスターモッドが出現しやすい
More Chaos modifiers,混沌モッドが出現しやすい
More Cold modifiers,冷気モッドが出現しやすい
More Critical Chance against Full Life enemies@{0},フルライフの敵に対するクリティカルヒット率上昇@{0}%
More Critical Chance against Full Life enemies@{0}%,フルライフの敵に対するクリティカルヒット率上昇@{0}%
More Critical Chance with Charges@{0},パワーチャージを持っている時のクリティカルヒット率上昇@{0}%
More Critical Chance with Charges@{0}%,パワーチャージを持っている時のクリティカルヒット率上昇@{0}%
More Critical chance on Charges Consumption@{0},パワーチャージ消費時クリティカルヒット率上昇@{0}%
More Critical chance on Charges Consumption@{0}%,パワーチャージ消費時クリティカルヒット率上昇@{0}%
More Critical modifiers,クリティカルモッドが出現しやすい
More CriticalDamageBonus gained per second without Critical@{0} (max {1}),クリティカルヒットしていない秒数ごとのクリティカルダメージボーナス上昇獲得@0% (最大 {1}%)
More CriticalDamageBonus gained per second without Critical@{0}% (max {1}%),クリティカルヒットしていない秒数ごとのクリティカルダメージボーナス上昇獲得@0% (最大 {1}%)
More Currency,カレンシー量が上昇
More Currency: {0},より多くのカレンシー: {0}%
More Currency: {0}%,より多くのカレンシー: {0}%
More Curse modifiers,呪いモッドが出現しやすい
More Damage after each Chain@{0},このスキルが連鎖するたびにヒットダメージが{0}%上昇する
More Damage after each Chain@{0}%,このスキルが連鎖するたびにヒットダメージが{0}%上昇する
More Damage if Charges Consumed@{0},パワーチャージを消費していた場合のダメージ上昇@{0}%
More Damage if Charges Consumed@{0}%,パワーチャージを消費していた場合のダメージ上昇@{0}%
More Damage if destroyed by your Skills@{0},プレイヤーのスキルにより破壊された場合のダメージ上昇@{0}%
More Damage if destroyed by your Skills@{0}%,プレイヤーのスキルにより破壊された場合のダメージ上昇@{0}%
More Damage modifiers,ダメージモッドが出現しやすい
More Damage per 1 second of remaining duration on removed Curse@{0},取り除かれた呪いの残存持続時間1秒ごとのダメージ上昇量@{0}%
More Damage per 1 second of remaining duration on removed Curse@{0}%,取り除かれた呪いの残存持続時間1秒ごとのダメージ上昇量@{0}%
More Damage per Charges Consumed@{0},パワーチャージ1個ごとのダメージ上昇@{0}%
More Damage per Charges Consumed@{0}%,パワーチャージ1個ごとのダメージ上昇@{0}%
More Damage per HitDamage taken by Bell@{0},鐘が受けたヒットごとのダメージ上昇量@{0}%
More Damage per HitDamage taken by Bell@{0}%,鐘が受けたヒットごとのダメージ上昇量@{0}%
More Damage per Spike@{0},スパイク1個ごとにヒットダメージが{0}%上昇する
More Damage per Spike@{0}%,スパイク1個ごとにヒットダメージが{0}%上昇する
More Damage per spread (max)@{0} ({1}),伝染回数ごとのダメージ上昇(最大値)@{0}%({1}%)
More Damage per spread (max)@{0}% ({1}%),伝染回数ごとのダメージ上昇(最大値)@{0}%({1}%)
More Damage taken by Shielded Minion for 1 second after Shield is lost@{0},シールドで守られたミニオンのシールドが失われた後1秒間受けるダメージ上昇量@{0}%
More Damage taken by Shielded Minion for 1 second after Shield is lost@{0}%,シールドで守られたミニオンのシールドが失われた後1秒間受けるダメージ上昇量@{0}%
More Damage with HitDamage against Burning Enemies@{0},燃焼状態の敵に対するヒットダメージが{0}%上昇する
More Damage with HitDamage against Burning Enemies@{0}%,燃焼状態の敵に対するヒットダメージが{0}%上昇する
More Damage with HitDamage against Chill Enemies@{0},冷却状態の敵に対するヒットダメージが{0}%上昇する
More Damage with HitDamage against Chill Enemies@{0}%,冷却状態の敵に対するヒットダメージが{0}%上昇する
More Defence modifiers,防御力モッドが出現しやすい
More Defences with Charges@{0},エンデュランスチャージを持っている時の防御力上昇@{0}%
More Defences with Charges@{0}%,エンデュランスチャージを持っている時の防御力上昇@{0}%
More Dexterity Items,器用さ能力値要求確率上昇
More Divination Cards,占いカード増加
More Divination Cards: {0},占いカード獲得上昇：{0}%
More Divination Cards: {0}%,占いカード獲得上昇：{0}%
More Drop modifiers,ドロップモッドが出現しやすい
More Duration Support,持続時間上昇サポート
More ESRechargeRate@{0},エナジーシールドリチャージレート上昇@{0}%
More ESRechargeRate@{0}%,エナジーシールドリチャージレート上昇@{0}%
More Echo Area of Effect@{0},エコーの効果範囲上昇@{0}%
More Echo Area of Effect@{0}%,エコーの効果範囲上昇@{0}%
More Elemental modifiers,元素モッドが出現しやすい
More ElementalAilments buildup while Unbound@{0},アンバウンド中の元素系状態異常蓄積上昇@{0}%
More ElementalAilments buildup while Unbound@{0}%,アンバウンド中の元素系状態異常蓄積上昇@{0}%
More ElementalAilments chance while Unbound@{0},アンバウンド中の元素系状態異常付与確率上昇@{0}%
More ElementalAilments chance while Unbound@{0}%,アンバウンド中の元素系状態異常付与確率上昇@{0}%
More ElementalDamage granted per Charges@{0},パワーチャージごとに付与される元素ダメージ上昇@{0}%
More ElementalDamage granted per Charges@{0}%,パワーチャージごとに付与される元素ダメージ上昇@{0}%
More ElementalDamage while Unbound@{0},アンバウンド中の元素ダメージ上昇@{0}%
More ElementalDamage while Unbound@{0}%,アンバウンド中の元素ダメージ上昇@{0}%
More Empowered Attack Aftershock damage@{0},強化されたアタックの余震のダメージ上昇@{0}%
More Empowered Attack Aftershock damage@{0}%,強化されたアタックの余震のダメージ上昇@{0}%
More Empowered Attack damage on Consuming {0} Rage@{1},憤怒を{0}消費した時の強化されたアタックダメージ上昇@{1}%
More Empowered Attack damage on Consuming {0} Rage@{1}%,憤怒を{0}消費した時の強化されたアタックダメージ上昇@{1}%
More Eruption damage per additional Stage@{0},追加のステージごとの噴出のダメージ上昇@{0}%
More Eruption damage per additional Stage@{0}%,追加のステージごとの噴出のダメージ上昇@{0}%
More Evasion Rating per stage@{0},ステージごとの回避力上昇@{0}%
More Evasion Rating per stage@{0}%,ステージごとの回避力上昇@{0}%
More Fire Damage per Corpse Power@{0},死体のパワーごとの火ダメージ上昇@{0}%
More Fire Damage per Corpse Power@{0}%,死体のパワーごとの火ダメージ上昇@{0}%
More Fire modifiers,火モッドが出現しやすい
More Freeze buildup inflicted@{0},付与される凍結蓄積上昇@{0}%
More Freeze buildup inflicted@{0}%,付与される凍結蓄積上昇@{0}%
More Gem modifiers,ジェムモッドが出現しやすい
More HeavyStunPlayer while using Skill@{0},このスキルを使用中のヘビースタン閾値上昇@{0}%
More HeavyStunPlayer while using Skill@{0}%,このスキルを使用中のヘビースタン閾値上昇@{0}%
More Hideouts,隠れ家を増やす
More HitDamage damage per stage@{0},ステージごとのヒットダメージ上昇@{0}%
More HitDamage damage per stage@{0}%,ステージごとのヒットダメージ上昇@{0}%
More HitDamage damage vs LowLife enemies@{0},低ライフ状態の敵に対するヒットダメージ上昇@{0}%
More HitDamage damage vs LowLife enemies@{0}%,低ライフ状態の敵に対するヒットダメージ上昇@{0}%
More Ignite BuffMagnitude when Consume Freeze@{0},凍結消費時の発火強度上昇@{0}%
More Ignite BuffMagnitude when Consume Freeze@{0}%,凍結消費時の発火強度上昇@{0}%
More Ignite BuffMagnitude@{0},発火強度上昇@{0}%
More Ignite BuffMagnitude@{0}%,発火強度上昇@{0}%
More Info,詳細情報
More Intelligence Items,知性能力値要求確率上昇
More Knockback Distance@{0},ノックバック距離上昇量@{0}%
More Knockback Distance@{0}%,ノックバック距離上昇量@{0}%
More Knockback distance per stage@{0},ステージごとのノックバック距離上昇@{0}%
More Knockback distance per stage@{0}%,ステージごとのノックバック距離上昇@{0}%
More Life Flask Charges gained from kills@{0},キルによるライフフラスコチャージ獲得上昇@{0}%
More Life Flask Charges gained from kills@{0}%,キルによるライフフラスコチャージ獲得上昇@{0}%
More Life modifiers,ライフモッドが出現しやすい
More LightStun while using Skill@{0},このスキルを使用中のヘビースタン閾値上昇@{0}%
More LightStun while using Skill@{0}%,このスキルを使用中のヘビースタン閾値上昇@{0}%
More Lightning modifiers,雷モッドが出現しやすい
More Mana Flask Charges gained from kills@{0},キルによるマナフラスコチャージ獲得上昇@{0}%
More Mana Flask Charges gained from kills@{0}%,キルによるマナフラスコチャージ獲得上昇@{0}%
More Mana modifiers,マナモッドが出現しやすい
More Maps,マップ量が上昇
More Maps: {0},より多くのマップ: {0}%
More Maps: {0}%,より多くのマップ: {0}%
More Melee Physical damage vs Bleeding enemies@{0},出血状態の敵に対する近接物理ダメージ上昇@{0}%
More Melee Physical damage vs Bleeding enemies@{0}%,出血状態の敵に対する近接物理ダメージ上昇@{0}%
More Meteor frequency per additional enemy in radius (max)@{0} ({1}),範囲内の追加の敵ごとに隕石の頻度が上昇 (最大値)@{0} ({1}%)
More Meteor frequency per additional enemy in radius (max)@{0}% ({1}%),範囲内の追加の敵ごとに隕石の頻度が上昇 (最大値)@{0} ({1}%)
More Minion modifiers,ミニオンモッドが出現しやすい
"More Minion, Aura or Curse modifiers",ミニオン、オーラ、及び呪いモッドが出現しやすい
More Physical Ailment or Chaos Ailment modifiers,物理および混沌系状態異常モッドが出現しやすい
More Physical modifiers,物理モッドが出現しやすい
More Plant area@{0},生い茂ったプラントの効果範囲上昇@{0}%
More Plant area@{0}%,生い茂ったプラントの効果範囲上昇@{0}%
More Plant damage@{0},生い茂ったプラントのダメージ上昇@{0}%
More Plant damage@{0}%,生い茂ったプラントのダメージ上昇@{0}%
More Plant vine damage@{0},生い茂ったツタのダメージ上昇@{0}%
More Plant vine damage@{0}%,生い茂ったツタのダメージ上昇@{0}%
More Plant vine size@{0},生い茂ったツタのサイズ上昇@{0}%
More Plant vine size@{0}%,生い茂ったツタのサイズ上昇@{0}%
More Resistance modifiers,耐性モッドが出現しやすい
More Scarabs,スカラベ量が上昇
More Scarabs: {0},より多くのスカラベ: {0}%
More Scarabs: {0}%,より多くのスカラベ: {0}%
More Shock chance applied@{0},適応される感電付与確率増加@{0}%
More Shock chance applied@{0}%,適応される感電付与確率増加@{0}%
More Shock chance granted@{0},バフは感電確率{0}%上昇を付与する
More Shock chance granted@{0}%,バフは感電確率{0}%上昇を付与する
More Shock chance inflicted@{0},付与される感電確率上昇@{0}%
More Shock chance inflicted@{0}%,付与される感電確率上昇@{0}%
More SkillSpeed on Charges Consumption@{0},フレンジーチャージ消費時スキルスピード上昇@{0}%
More SkillSpeed on Charges Consumption@{0}%,フレンジーチャージ消費時スキルスピード上昇@{0}%
More SkillSpeed with Charges@{0},フレンジーチャージを持っている時のスキルスピード上昇@{0}%
More SkillSpeed with Charges@{0}%,フレンジーチャージを持っている時のスキルスピード上昇@{0}%
More Speed modifiers,スピードモッドが出現しやすい
More Spell Damage granted per stage@{0},ステージごとに付与されるスペルダメージ上昇@{0}%
More Spell Damage granted per stage@{0}%,ステージごとに付与されるスペルダメージ上昇@{0}%
More Spell damage granted per Demonflame@{0},デーモンフレイムごとに付与されるスペルダメージ上昇@{0}%
More Spell damage granted per Demonflame@{0}%,デーモンフレイムごとに付与されるスペルダメージ上昇@{0}%
More Spell damage taken inflicted@{0},付与された敵が受けるスペルダメージ上昇@{0}%
More Spell damage taken inflicted@{0}%,付与された敵が受けるスペルダメージ上昇@{0}%
More Strength Items,筋力能力値要求確率上昇
More Stun Threshold and AilmentThreshold@{0},スタン閾値および元素系状態異常閾値上昇@{0}%
More Stun Threshold and AilmentThreshold@{0}%,スタン閾値および元素系状態異常閾値上昇@{0}%
More Stun buildup against ArmourBreak@{0},アーマー破壊した敵に対するスタン蓄積上昇@{0}%
More Stun buildup against ArmourBreak@{0}%,アーマー破壊した敵に対するスタン蓄積上昇@{0}%
More Stun every second use@{1},2回使用するごとのスタン蓄積上昇@{1}%
More Stun every second use@{1}%,2回使用するごとのスタン蓄積上昇@{1}%
More Stun when Consume Daze@{0},眩暈を消費した時のスタン蓄積上昇@{0}%
More Stun when Consume Daze@{0}%,眩暈を消費した時のスタン蓄積上昇@{0}%
More StunThreshold and AilmentThreshold@{0},スタン閾値および元素系状態異常閾値上昇@{0}%
More StunThreshold and AilmentThreshold@{0}%,スタン閾値および元素系状態異常閾値上昇@{0}%
More Than Skill,技より優れし
More area of effect if IceCrystalShatter@{0},氷の結晶が砕けた場合の効果範囲上昇@{0}%
More area of effect if IceCrystalShatter@{0}%,氷の結晶が砕けた場合の効果範囲上昇@{0}%
More area of effect per stage@{0},ステージごとの効果範囲上昇@{0}%
More area of effect per stage@{0}%,ステージごとの効果範囲上昇@{0}%
More area of effect per {1} BloodLoss Consume@{0} (max 500%),消費した失血{1}ごとの効果範囲上昇@{0}% (最大 500%)
More area of effect per {1} BloodLoss Consume@{0}% (max 500%),消費した失血{1}ごとの効果範囲上昇@{0}% (最大 500%)
More arrows fired if Charges Consumed@{0},フレンジチャージを消費していた場合の放たれる矢の上昇@{0}%
More arrows fired if Charges Consumed@{0}%,フレンジチャージを消費していた場合の放たれる矢の上昇@{0}%
More collapse damage per additional stage@{0},追加ステージごとの崩壊ダメージ上昇@{0}%
More collapse damage per additional stage@{0}%,追加ステージごとの崩壊ダメージ上昇@{0}%
More damage after 0.5 seconds@{0},0.5秒存在した後のダメージ上昇@{0}%
More damage after 0.5 seconds@{0}%,0.5秒存在した後のダメージ上昇@{0}%
More damage after moving {0} metre@{1},{0}m移動した後のダメージ上昇@{1}%
More damage after moving {0} metre@{1}%,{0}m移動した後のダメージ上昇@{1}%
More damage against Immobilised enemies@{0},移動不可状態の敵に対するダメージ上昇@{0}%
More damage against Immobilised enemies@{0}%,移動不可状態の敵に対するダメージ上昇@{0}%
More damage against Rarity enemies@{0},ユニークの敵に対するダメージ上昇@[0}%
More damage against Rarity enemies@{0}%,ユニークの敵に対するダメージ上昇@[0}%
More damage from Lightning ElementalInfusion@{0},ライトニングインフュージョンによるダメージ上昇@{0}%
More damage from Lightning ElementalInfusion@{0}%,ライトニングインフュージョンによるダメージ上昇@{0}%
More damage from Orb@{0},オーブによるダメージ上昇@{0}%
More damage from Orb@{0}%,オーブによるダメージ上昇@{0}%
More damage granted to Empowered Skills@{0},強化されたスキルに付与されるダメージ上昇@{0}%
More damage granted to Empowered Skills@{0}%,強化されたスキルに付与されるダメージ上昇@{0}%
More damage granted@{0},付与されるダメージ上昇@{0}%
More damage granted@{0}%,付与されるダメージ上昇@{0}%
More damage if IceCrystalShatter@{0},氷の結晶が砕けた場合のダメージ上昇@{0}%
More damage if IceCrystalShatter@{0}%,氷の結晶が砕けた場合のダメージ上昇@{0}%
More damage on Consume Daze@{0},眩暈消費時のダメージ上昇@{0}%
More damage on Consume Daze@{0}%,眩暈消費時のダメージ上昇@{0}%
More damage on Spending {0} Rage@{1},憤怒を{0}使用した時のダメージ上昇@{1}%
More damage on Spending {0} Rage@{1}%,憤怒を{0}使用した時のダメージ上昇@{1}%
More damage over time when Consume a random Ailments@{0},ランダムな状態異常を消費した時の継続ダメージ上昇@{0}%
More damage over time when Consume a random Ailments@{0}%,ランダムな状態異常を消費した時の継続ダメージ上昇@{0}%
More damage over time with non-Ailments Debuff inflicted on Full Life enemies@{0},フルライフ状態の敵に付与した状態異常のデバフ以外の継続ダメージ上昇@{0}%
More damage over time with non-Ailments Debuff inflicted on Full Life enemies@{0}%,フルライフ状態の敵に付与した状態異常のデバフ以外の継続ダメージ上昇@{0}%
More damage per Combo lost@{0},失われたコンボごとのダメージ上昇@{0}%
More damage per Combo lost@{0}%,失われたコンボごとのダメージ上昇@{0}%
More damage per Stage@{0},ステージごとのダメージ上昇@{0}%
More damage per Stage@{0}%,ステージごとのダメージ上昇@{0}%
More damage per bolt reloaded in past 6s@{0},過去6秒以内にリロードしたボルトごとのダメージ上昇@{0}%
More damage per bolt reloaded in past 6s@{0}%,過去6秒以内にリロードしたボルトごとのダメージ上昇@{0}%
More damage per bolt reloaded in past 8s@{0},過去8秒以内にリロードしたボルトごとのダメージ上昇@{0}%
More damage per bolt reloaded in past 8s@{0}%,過去8秒以内にリロードしたボルトごとのダメージ上昇@{0}%
More damage per consecutive use@{0},連続使用ごとのダメージ上昇@{0}%
More damage per consecutive use@{0}%,連続使用ごとのダメージ上昇@{0}%
More damage per damaging Skill you've used Recently@{0},直近プレイヤーが使用したダメージを与えるスキルごとのダメージ上昇@{0}%
More damage per damaging Skill you've used Recently@{0}%,直近プレイヤーが使用したダメージを与えるスキルごとのダメージ上昇@{0}%
More damage per previous Ember fired@{0},それまでに放たれたエンバーの数ごとのダメージ上昇@{0}%
More damage per previous Ember fired@{0}%,それまでに放たれたエンバーの数ごとのダメージ上昇@{0}%
More damage per previous Wellsprite fired@{0},これまでに放ったウェルスプライトの数ごとのダメージ上昇@{0}%
More damage per previous Wellsprite fired@{0}%,これまでに放ったウェルスプライトの数ごとのダメージ上昇@{0}%
More damage per stage@{0},ステージごとのダメージ上昇@{0}%
More damage per stage@{0}%,ステージごとのダメージ上昇@{0}%
More damage to Rarity enemies@{0},ユニークの敵に対するダメージ上昇@{0}%
More damage to Rarity enemies@{0}%,ユニークの敵に対するダメージ上昇@{0}%
