source,translation
"Tor Gul, the Defiler",冒涜者、トール・ガル
"Zar Wali, the Bone Tyrant",骨の暴君、ザー・ワリ
Vile Vulture,邪悪なハゲタカ
Kinarha,キナーハ
Maraketh Undead,マラケスの不死者
Corrupted Corpse,穢れた死体
Plague Swarm,疫病の群れ
Plague Nymph,疫病の幼虫
Plague Harvester,疫病の摘出者
Bloodgulp,ブラッドガルプ
Fleshpierce,フレッシュピアース
Twilight Order Soldier,黄昏の教団の兵士
Twilight Order Officer,黄昏の教団の将校
Twilight Overseer,黄昏の教団の監督官
The Punished,罰せられし者
Dune Lurker,砂丘に潜みし者
Winged Horror,有翼の恐怖
Terracotta Fanatic,赤褐色の狂信者
Mantis Rat,マンティスラット
"Rudja, the Dread Engineer",恐怖の技師、ルジャ
"Vorrik, The Infernal Engineer",地獄の技師、ヴォリック
"Zarokh, the Temporal",時のザロク
Swamp Golem,沼のゴーレム
Bogfelled Slave,沼地で倒れし奴隷
Bogfelled Commoner,沼地で倒れし平民
Dredge Fiend,ドレッジフィーンド
Rootdredge,ルートドレッジ
"Grudgelash, Vile Thorn",邪悪な棘、グラッジラッシュ
Orok Hunter,オロクのハンター
Orok Fleshstabber,オロクのフレッシュスタバー
Orok Throatcutter,オロクのスロートカッター
Orok Shaman,オロクのシャーマン
Ranbu the Pale Shaman,ペールシャーマン、ランブ
"Garkam, Ranbu's Maul",ランブの大槌、ガーカム
Azak Stalker,アザクのストーカー
Azak Spearthrower,アザクのスピアスロアー
Azak Fleshstabber,アザクのフレッシュスタバー
Azak Mongrelmaster,アザクのモングレルマスター
Azak Throatcutter,アザクのスロートカッター
Azak Shaman,アザクのシャーマン
Narag of the Vile Word,悪言のナラグ
Azak Brute,アザクのブルート
Azak Fledgling,アザクのフレッジリング
Azak Torchbearer,アザクのトーチベアラー
Azak Mauler,アザクのモーラー
Savage Effigy,サベージエフィジー
Bloodthief Wasp,ブラッドシーフワスプ
Bloodthief Queen,ブラッドシーフクイーン
Sea-tribe Trapper,海の部族のトラッパー
Sea-tribe Villager,海の部族の村民
Sea-tribe Caster,海の部族のキャスター
Sea-tribe Vaulter,海の部族のボルター
Sea-tribe Daggerbearer,海の部族のダガーベアラー
Sea-tribe Pouchbearer,海の部族のポウチベアラー
Sea-tribe Harpooner,海の部族のハープナー
Sea-tribe Spearfisher,海の部族のスピアフィッシャー
Sea-tribe Avian,海の部族のアヴィアン
Pale-stitched Stalker,顔色の悪い縫い合わされたストーカー
Adorned Miscreation,飾られたミスクリエイション
Hunchback Clubber,ハンチバッククラバー
Flathead Clubber,フラットヘッドクラバー
Pyromushroom Cultivator,火炎キノコ栽培者
Bane Sapling,破滅の苗木
Antlion Charger,アリジゴク・チャージャー
Chaw Mongrel,チョー・モングレル
Vaal Skeletal Warrior,ヴァール・スケレタル・ウォーリアー
Vaal Skeletal Squire,ヴァール・スケレタル・スクワイア
Vaal Skeletal Priest,ヴァール・スケレタル・プリースト
Vaal Skeletal Archer,ヴァール・スケレタル・アーチャー
Ill-fated Explorer,厄難の探検家
Quadrilla,クアドリラ
Mighty Silverfist,マイティ・シルバーフィスト
"Zekoa, the Headcrusher",頭砕き、ゼコア
The Abominable Yeti,アボミネーションのイエティ
The Frostborn Fiend,フロストボーンの化け物
Nettle Ant,刺草アリ
Frozen Mandibles,氷結の大顎
Entwined Hulk,絡まった大男
Snakethroat Shambler,スネークスロート・シャンブラー
Entrailhome Shambler,エントレイルホーム・シャンブラー
Slitherspitter,スリザースピッター
Constricted Shambler,締め付けられたシャンブラー
Constricted Spitter,締め付けられたスピッター
Scorpion Monkey,スコーピオンモンキー
Diretusk Boar,ダイアタスク・ボア
Wasp,ワスプ
Ancestral Spirit Turtle,先祖の霊亀
Ancestral Jade Hulk,先祖の翡翠の大男
Ancestral Jadecaster,先祖の翡翠の術師
Ancestral Warhorn,先祖の戦角笛
Cultist Archer,カルティストアーチャー
Cultist Daggerdancer,カルティストダガーダンサー
Cultist Witch,カルティストウィッチ
Cultist Warrior,カルティストウォーリアー
Cultist Brute,カルティストブルート
Affliction Totem,アフリクショントーテム
Prowling Chimeral,徘徊するキメラル
River Drake,川のドレイク
Chameleon Drake,カメレオンドレイク
"Blackjaw, the Remnant",亡霊、黒き顎
"Oloton, the Remorseless",良心なきオロトン
"Stormgore, the Guardian",守護者、ストームゴア
"Ignagduk, the Bog Witch",沼地の魔女、イグナグドゥク
"Brakka, the Withered Crone",萎れた老婆、ブラッカ
"Ignatia, the Flame-Sworn",炎の誓い、イグナティア
"Elvara, the Savage Flame",野蛮な炎のエルヴァラ
Heldra of the Black Pyre,黒き火葬のヘルドラ
Stone Sentinel,石のセンチネル
Gold-Melted Sentinel,溶金のセンチネル
Rusted Reconstructor,錆びた再建者
Reconstructor,再建者
Shockblade Construct,ショックブレード・コンストラクト
Rusted Dyna Golem,錆びたダイナゴーレム
Crawler Sentinel,クローラー・センチネル
Constructed Monkey,造られた猿
Constructed Monkey Head,造られた猿の頭
Rotted Rat,腐った鼠
Prowling Shade,徘徊する亡霊
Undead Vaal Bladedancer,不死のヴァールブレードダンサー
Undead Vaal Guard,不死のヴァールガード
Foul Sage,汚らしい賢者
Flathead Youngling,フラットヘッドヤングリング
Foul Blacksmith,汚らしい鍛冶屋
Foul Mauler,汚らしい手
Filthy Lobber,不潔な投石者
Flathead Warrior,フラットヘッドウォーリアー
Filthy First-born,不潔な長子
Viper Napuatzi,ヴァイパー・ナプアツィ
"Lythara, the Wayward Spear",放浪の槍、リサラ
"Morwyn, the Kinslayer",同胞殺しのモーウィン
Queen in the Mists,霧の女王
Viper Servant,ヴァイパー・サーバント
Viper Legionnaire,ヴァイパー・リージョネア
Blood Zealot,血の狂信者
Chaotic Zealot,混沌の狂信者
Gelid Zealot,極寒の狂信者
Fiery Zealot,灼熱の狂信者
Powered Zealot,電動の狂信者
Bannerbearing Zealot,旗手の狂信者
Vaal Excoriator,ヴァールエクスコリエーター
Vaal Guard,ヴァール・ガード
Vaal Overseer,ヴァール・オーバーシーアー
Vaal Goliath,ヴァール・ゴライアス
Surgical Experimentalist,外科実験者
Vaal Formshifter,ヴァール・フォームシフター
Blood Priestess,ブラッドプリーステス
Blood Priest,ブラッドプリースト
Vaal Enforcer,ヴァール・エンフォーサー
Vaal Researcher,ヴァール・リサーチャー
Loyal Jaguar,ロイヤルジャガー
Jaguar Familiar,ジャガーの使い魔
Serpentine Familiar,サーペンティンの使い魔
Primal Familiar,原始の使い魔
Snake,ヘビ
Alva,アルヴァ
Servi,セルヴィ
Una,ウーナ
Oswald,オズワルド
The Hooded One,フードをかぶった者
Ange,アンジェ
Vaal Embalmed Axeman,ヴァールのミイラ化したアックスマン
Vaal Embalmed Spearman,ヴァールのミイラ化したスピアマン
Vaal Embalmed Rogue,ヴァールのミイラ化したローグ
Vaal Embalmed Archer,ヴァールのミイラ化したアーチャー
Vaal Embalmed Bearer,ヴァールのミイラ化したベアラー
Gold-Melted Shambler,溶金のシャンブラー
Drowned Explorer,溺死した探検家
Drowned Spectre,溺死したスペクター
Drowned Bearer,溺死したベアラー
Gold-melted Blacksmith,溶金のブラックスミス
Drowned Crawler,溺死したクローラー
Blood Elemental,ブラッドエレメンタル
Bloodrite Guard,ブラッドライトガード
Priest of the Sun,太陽の司祭
Bloodrite Priest,血の儀式の司祭
"Ketzuli, High Priest of the Sun",太陽の大祭司、ケツーリ
"Tonqui, Seer of the Sun",太陽の預言者、トンキ
Cyclonic Construct,サイクロニック・コンストラクト
Cyclonic Construct Arms,サイクロニック・コンストラクト・アーム
Feral Bat,フェラルバット
Flame Sentry,炎の哨兵
Vaal Axeman,ヴァール・アックスマン
"Zelina, Blood Priestess",血の巫女、ゼリナ
"Zolin, Blood Priest",血の司祭、ゾリン
"Ytzara, Blood Oracle",血の神託者、イツァラ
"Maztli, Flesh-Shaper",肉体改造者、マズトリ
Filthy Crone,不潔な老婆
The Queen of Filth,汚物の女王
"Yaota, the Loathsome",不快な者、ヤオタ
Crone's Curse,醜老婆の呪い
Queen of Filth's Curse,汚物の女王の呪い
Rotting Soulcatcher,腐ったソウルキャッチャー
Man o' War,マンノウォー
Rotting Cannoneer,腐った砲手
Rotting Grenadier,腐った擲弾兵
Rotting Demolitionist,腐った爆破兵
Captain Hartlin,ハートリン船長
"Malgor, the Nautilord",深海の王、マルゴル
Ghost Cannon,ゴーストキャノン
Torrek of the Drowned Fleet,沈没艦隊のトーレック
Bloated Anchorman,溺死したアンカーマン
Impaled Mutineer,串刺しの反逆者
Searot Skeleton,シーロットの骸骨
Searot Harpooner,シーロットの銛砲手
Searot Ensnarer,シーロットの罠師
Searot Sniper,シーロットの狙撃手
Archer Transcendent,超越せし弓兵
Goliath Transcendent,ゴライアス・トランセンデント
Brutal Transcendent,超越せし野獣
Shielded Transcendent,シールド・トランセンデント
Fused Swordsman,融合した剣士
Doryani's Elite,ドリヤニの精鋭
Skitter Mine,スキッターマイン
Warrior Transcendent,ウォーリアー・トランセンデント
Bladelash Transcendent,ブレードラッシュ・トランセンデント
Goliath Shrike,ゴライアス・シュライク
Manshrike,マンシュライク
Carrion Gull,キャリオン・ガル
Vilespit Gull,ヴァイルスピット・ガル
Scavenged Skeleton,漁り集められたスケルトン
Raven Shrike,レイヴン・シュライク
Gull Shrike,ガル・シュライク
"Doryani, Royal Thaumaturge",宮廷魔術師、ドリヤニ
Doryani's Triumph,ドリヤニの偉業
"Omniphobia, Fear Manifest",恐怖の顕現、オムニフォビア
Rattling Gibbet,ガタガタ絞首台
Eternal Torturer,永遠なる拷問人
Spined Necromancer,トゲのネクロマンサー
"Forael, the Soulkeeper",魂の守護者、フォラエル
Prowling Skeleton,徘徊するスケルトン
Eaten Rat,喰われた鼠
Eternal Prisoner,永遠なる囚人
Pale Tidecrasher,ペール・タイドクラッシャー
Pale Brinesplitter,ペール・ブラインスプリッター
Pale Waterwalker,ペール・ウォーターウォーカー
Eternal Guard,永遠なる守衛
Fallen Quartermaster,死亡した補給将校
Tangmazu,タングマズー
Freya Hartlin,フレイヤ・ハートリン
Pale Abductor,ペール・アブダクター
Coral-crowned Skeleton,珊瑚冠のスケルトン
Bulbous Maw,丸い口
Angler Maw,釣り人の口
Slimy Stalker,スライミーストーカー
"Mektul, the Forgemaster",鍛造場主、メクトゥル
"Gulzal, the Living Furnace",生ける炉、ガルザル
The Prisoner,囚人
The Shackled Horror,鎖に繋がれた恐怖
Ice Spike,氷のトゲ
Elephant Tortoise,ゾウガメ
Spiked Scuttler,スパイクドスカットラー
Stoneback Rhoa,ストーンバックロア
Captive Stoneback Rhoa,捕らわれたストーンバックロア
Great White One,ホホジロザメ
The Sandstrider,サンドストライダー
Skulltop Kin,スカルトップ・キン
Feral Kin,フェラル・キン
Subdued Behemoth,大人しいベヒモス
"Mimbok, the Enslaved",縛られしミンボック
Spearbearer Kin,スピアベアラー・キン
Tallwalker Kin,トールウォーカー・キン
Wardrum Kin,ウォードラム・キン
Tuskbearer Kin,タスクベアラー・キン
Shaman Kin,シャーマン・キン
Molten Imp,モルテンインプ
The Blind Beast,盲目の獣
The Ravenous Fang,ラヴェナスファング
The Blind Brute,盲目の獣
The Blind Mauler,盲目の手
"Krutog, Lord of Kin",キンの領主、クルトォグ
"Brughor, the Insatiable",飽くなき者、ブルゴール
Prospector Kin,探鉱者のキン
Torchbearer Kin,松明持ちのキン
Spiked Ray,トゲのあるエイ
Skittering Jellycrab,スキッタリングジェリークラブ
Luminous Jellyfish,ルミナスジェリーフィッシュ
Ghastly Siren,不気味なセイレーン
Giant Maw,巨大な口
Luminous Spinefish,ルミナススパインフィッシュ
Brine Maiden,海水の乙女
"Adelina, Guardian of the Pearl",真珠の守護者、アデリナ
Amphibious Prowler,アンフィビアス・プロウラー
Guardian Lizard,ガーディアンリザード
Ancestral Channeler,先祖のチャネラー
Primal Spirit,原始の霊魂
Ancestral Archer,アンセストラルアーチャー
Ancestral Guardian,アンセストラルガーディアン
Ancestral Warrior,アンセストラルウォーリアー
Ancestral Headtaker,アンセストラルヘッドテイカー
Firebreather,火吹き
Ngamahu Ravager,ナマフ・ラベジャー
Blackbark Demolisher,ブラックバーク・デモリッシャー
Spearfisher,スピアフィッシャー
Riptide,潮衝
Tasalio Trawler,タサリオ・トロウラー
"Diamora, Song of Death",死の歌、ディアモラ
"Syvora, Daughter of the Deep",深みの娘、シヴォラ
Ancestral Mask,アンセストラルマスク
Ancestral Hornbearer,アンセストラルホーンベアラー
"Tawhani, the Ancestral Guardian",先祖の守護者、タワーニ
Yama The White,白猿のヤマ
Blood-fevered Brew-breather,血熱のブリュー・ブレッサー
Blood-fevered Hookman,血熱のフックマン
Blood-fevered Spearman,血熱のスピアマン
Blood-fevered Axeman,血熱のアックスマン
Blood-fevered Warrior,血熱のウォーリアー
Blood-fevered Maceman,血熱のメイスマン
Blood-fevered Pustule,血熱の膿疱
Blood-fevered Arsonist,血熱の放火犯
Blood-fevered Tuskbeast,血熱の牙の獣
Blood-fevered Wisewoman,血熱の賢女
"Harano, the Meat Carver",肉の彫刻家、ハラノ
Armoured Parasite,装甲を持つパラサイト
Kreth Parasite,クレスパラサイト
Moray Clan,モーレイクラン
Infested Manta,寄生されたマンタ
Infested Octopus,寄生されたタコ
Infested Turtle,寄生されたカメ
Infested Anglerfish,寄生されたアンコウ
Blood-fevered Plaguespreader,血に飢えし疫病の拡散者
Guardian Turtle,ガーディアンタートル
Blightstalker,ブライトストーカー
"Tavakai, the Chieftain",族長、タヴァカイ
"Tavakai, the Fallen",堕ちたタヴァカイ
"Tavakai, the Consumed",蝕まれたタヴァカイ
"Manoki, the Chosen",選ばれし者、マノキ
"Manoki, the Fevered",熱病に侵されし者、マノキ
"Manoki, the Defiled",冒涜されし者、マノキ
Warrior Spirit,戦士の霊
Sporebearer,スポアベアラー
Fungal Reaver,真菌の強奪者
Cultivated Grove,培養された木立
Count Geonor,ジオノール伯爵
"Geonor, the Putrid Wolf",堕落した狼、ジオノール
Court Werewolf,宮廷の人狼
Crazed Guard,狂ったガード
Twilight Order Oathsworn,黄昏の教団の誓いを立てた者
Missionary Lorandis,宣教師ロランディス
"Torvian, Hand of the Saviour",救世主の片腕、トーヴィアン
"Brakkus, the Juggernaut",重巨兵、ブラッカス
Faithful Archer,信仰深いアーチャー
Faithful Warrior,信仰深い戦士
Righteous Axewielder,正義の斧使い
Scarecrow Beast,案山子の獣
"Jamanra, the Abomination",アボミネーション、ジャマンラ
King's Attendant,王の従者
Infested Cadaver,感染した献体
Forgotten Stalker,忘れ去られたストーカー
Forgotten Crawler,忘れ去られたクローラー
Forgotten Satyr,忘れ去られたサテュロス
The Noxious Behemoth,有害なベヒモス
Wheelbound Hag,車磔のハグ
"Zicoatl, Warden of the Core",コアの番人、ジコアトル
"Tetzcatl, the Blazing Guardian",灼熱の守護者、テツカトル
"Draven, the Eternal Praetor",永遠なる法務官、ドレイヴン
"Tycho, the Black Praetor",黒の法務官、ティコ
Captured Soul,穢れし魂
Wolf Companion,ウルフコンパニオン
Azmerian Wolf,アズメリ・ウルフ
Cackling Companion,ハイエナコンパニオン
Mist Raven,ミストレイヴン
Twilight Order Priest,黄昏の教団の僧侶
Tectonic Golem,テクトニックゴーレム
Volcanic Golem,ヴォルカニックゴーレム
The Immured Fury,幽閉された憤怒
"Phanos, Last Disciple of Auria",オーリア最後の弟子、ファノス
Forgotten Mauler,忘れ去られたモーラー
Forgotten Cloven,忘れ去られた双蹄
Forgotten Brutaliser,忘れ去られたブルータライザー
Forgotten Stag,忘れ去られたスタッグ
Rabid Dog,狂犬病の犬
Vargir the Feral Mutt,野生化した雑種、ヴァルギル
Mercenary Companion,傭兵の王者
Skeletal Warrior,スケルトンウォーリアー
Skeletal Reaver,スケルトンリーバー
Skeletal Brute,スケルトンブルート
Skeletal Sniper,スケルトンスナイパー
Skeletal Frost Mage,スケルトンフロストメイジ
Skeletal Storm Mage,スケルトンストームメイジ
Skeletal Arsonist,スケルトンアーソニスト
Skeletal Cleric,スケルトンクレリック
Raised Zombie,蘇生したゾンビ
Offering Spike,供物の釘
Volatile Boar,ボラタイル・ボア
Faridun Crawler,ファリドゥンのクローラー
Faridun Corpse Strider,ファリドゥンのコープスストライダー
Forsaken Miner,見捨てられし鉱夫
"Candlemass, the Living Rite",生ける儀式、キャンドルマス
"Meltwax, Mockery of Faith",信仰の真似事、メルトワックス
"Asinia, the Praetor's Consort",法務官の妻、アシニア
"Saphira, The Dread Consort",恐ろしき妻、サフィラ
Walking Goliath,歩くゴライアス
Eternal Knight,永遠なる騎士
Knight-Gaunt,ナイトゴーント
Bone Crawler,ボーンクローラー
Goliath,ゴライアス
Moltenmettle,モルテンメトル
L'im the Impaler,インペーラー、リム
Faridun Impaler,ファリドゥンのインペーラー
Ancestral Warrior Spirit,古代の戦士の魂
Rhoa Companion,ロアのコンパニオン
Wild Bear Spirit,ワイルドのクマの精霊
Urnwalker,アーンウォーカー
Risen Tale-woman,蘇った語り女
Giant Ugly Toad,巨大な醜い蛙
Dark Consequence,闇の報い
DNT Shrieking Spirit,不安定な幻影
Rotting Guard,腐ったガード
The Rotten Druid,腐ったドルイド
The Fungus Behemoth,真菌のベヒモス
The Brambleghast,ブランブルガスト
"Rootgrasp, the Hateful Forest",憎むべき森、ルートグラスプ
Vicious Vine,危険な蔓
"Areagne, Forgotten Witch",忘却の魔女、アリアグネ
The King in the Mists,霧の王
Mystic Fetish,神秘の盲信
Explosive Toad,爆発する蛙
Petulant Stonemaw,不機嫌なストーンモー
Scute Lizard,鱗甲のリザード
Cerberic Bat,ケルベロスバット
Stoneclad Gorilla,石を纏いしゴリラ
Crested Behemoth,有冠のベヒモス
"Bahlak, the Sky Seer",空を見る者、バーラク
"Rakkar, the Frozen Talon",凍てつく鉤爪、ラッカー
"Thraeven, Wing of Winter",冬の翼、スレイブン
Albino Rhoa,アルビノロア
"Benedictus, First Herald of Utopia",ユートピアの第一の使者、ベネディクタス
"Aurelian, the Grand Adjudicator",大審判者、オーレリアン
Rafiq of the Frozen Spring,凍った泉のラフィク
Hadi of the Flaming River,燃えさかる川のハディ
Sigbert of the Sullied Oath,汚された誓いのシグベルト
Godwin of the Shattered Creed,打ち砕かれた信条のゴッドウィン
The Trialmaster,トライアルマスター
"Ashar, the Sand Mother",砂漠の母、アシャー
"Karash, The Dune Dweller",砂丘の住人、カラッシュ
Infernal Hound,インファーナルハウンド
It That Hates,嫌う者
It That Lashes,打つ者
It That Hunts,狩る者
It That Shreds,刻む者
It That Guards,守る者
It That Claws,裂く者
"Kosis, The Revelation",黙示録、コシス
Rage,憤怒
Spite,怨恨
Disgust,嫌悪
Malice,悪意
Fury,憤激
Turmoil,動揺
Manifested Demon,顕現したデーモン
Expanding Explodable Death Zone,拡大し爆発する死の領域
Left Weapon,左の武器
Right Weapon,右の武器
Revenant,レヴナント
Omnitect,オムニテクト
Turret,砲塔
It That Controls,操る者
It That Suspects,疑う者
It That Grasps,握る者
It That Crawls,這う者
It That Watches,見る者
It That Creeps,忍び寄る者
It That Stalks,付き纏う者
"Vruun, Marshal of Xesht",ゼシュトの元帥、ヴルーン
Flesh Bell,フレッシュベル
"Xesht, We That Are One",一つの我ら、ゼシュト
The Arbiter of Ash,灰のアービター
The Arbiter of Divinity,神性のアービター
Aspect of Divinity,神性のアスペクト
Saurian Servant,トカゲの従者
"Mugin, Frost Bringer",霜を運び手、ムギン
"Hunin, Storm Caller",嵐を呼ぶ者、フニン
Treant Foulspawn,トレント・ファウルスポーン
Treant Splitbeast,トレント・スプリットビースト
Treant Hookhorror,トレント・フックホラー
Treant Fungalreaver,トレント・ファンガルリーヴァー
Treant Spriggan,トレント・スプリガン
Treant Sage,トレント・セージ
Treant Mystic,トレント・ミスティック
Nameless Dweller,名も無き住人
Nameless Horror,名も無き恐怖
Nameless Lurker,名も無き待ち伏せ
Nameless Vermin,名も無き害獣
Nameless Burrower,名も無き穴掘り
Nameless Hulk,名も無き大男
Nameless Imp,名も無きインプ
Volatile Scarab,ボラタイルスカラベ
Demon Imp,デーモン・インプ
Demon Beast,デーモン・ビースト
Demon Ghast,デーモン・ガスト
Demon Harpy,デーモン・ハーピー
Demon Herder,デーモン・ハーダー
The Skittermind,スキッターマインド
Ravenous Homunculus,ラヴェナス・ホムンクルス
Ravenous Brute,ラヴェナス・ブルート
Ravenous Digester,ラヴェナス・ダイジェスター
Ravenous Misshapen,ラヴェナス・ミスシェイプン
Ravenous Bloodshaper,ラヴェナス・ブラッドシェイパー
Bloodshaped Volatile,ブラッドシェイプ・ボラタイル
Ravenous Macerator,ラヴェナス・マセレイター
The Eater of Flesh,肉体を喰らう者
Pale Cherubim,ペール・ケルビム
Pale Servitor,ペール・サーヴィター
Pale Virtue,ペール・ヴァーチュー
Pale Angel,ペール・エンジェル
Pale Seraphim,ペール・セラフィム
The Pale Angel,淡い天使
Chaos Zealot,混沌の狂信者
Essence of Horror,戦慄のエッセンス
ChaosEssenceVine,混沌のエッセンスの棘
Raging Fire Spirit,レイジングファイヤースピリット
Ritual Wisp,リチュアル・ウィスプ
"Taua, the Ruthless",無慈悲なタウア
"Raok, the Bloodthirsty",血に飢えしラオク
"Bronnach, the Manhunter",人狩り、ブロナック
"Adrienne, the Malignant Rose",有害な薔薇、アドリエンヌ
"Nisha, the Fierce",獰猛なニシャ
"Izel, Atziri's Chosen",アッツィリに選ばれしイゼル
"Vasa, of the Death Akhara",死のアカーラのヴァサ
"Ciara, the Curse Weaver",呪いの紡ぎ手、シアラ
"Nyassa, the Flaming Hand",炎の手、ニヤッサ
"Hesperia, the Arcane Tempest",神秘の嵐、ヘスペリア
"Ulfred, the Afflicted",苦しむ者、ウルフレッド
"Drusian, the Artillerist",砲兵、ドゥルージアン
"Sondar, the Stormbinder",嵐を操る者、ソンダール
"Doran, the Deft",巧みなドラン
Spirit Base,精霊の基礎
Spirit Of The Owl,フクロウの精霊
Spirit Of The Serpent,蛇の精霊
Spirit Of The Primate,サルの精霊
Spirit Of The Bear,熊の精霊
Spirit Of The Boar,猪の精霊
Spirit Of The Ox,牛の精霊
Spirit Of The Wolf,狼の精霊
Spirit Of The Stag,牡鹿の精霊
Spirit Of The Cat,猫の精霊
Spirit Of The Rabbit,兎の精霊
Spirit Of The Fox,狐の精霊
Primate Chieftain Spirit,猿人の長の精霊
Primate Spirit,猿人の精霊
Stag Spirit,牡鹿の霊魂
Volatile Spirit Boar,ボラタイルスピリットボア
Spirit Ox,牛の霊魂
Gargantuan Wasp,ガルガンチュアワスプ
Nymph Wasp,ニンフワスプ
Swarming Wasp,群がるワスプ
Clawcrunch,クロークランチ
Fettered Monstrosity,縛られた怪物
Bloodbilge,ブラッドビルゲ
Fettered Scythe,縛られたサイス
Fettered Snake,縛られた蛇
Fettered Spider,縛られたクローラー
Fettered Grasper,縛られたもつれ
Fettered Thresher,縛られたベアラー
Fettered Writher,縛られた身悶え
Fettered Hook,縛られたフック
Precursor Centipede,先人のセンチピード
Delwyn,デルウィン
Animated Weapon,アニメイトウェポン
Artillery Squad,砲兵部隊
It That Was Esh,エッシュだったもの
Ravenous Swarm,ラヴェナス・スウォーム
It That Was Tul,トゥルだったもの
Tavakai,タヴァカイ
Makoru,マコル
Thane Wulfric,ウルフリック族長
"Varloch, the Ashen Lord",灰の王、ヴァーロック
"Siora, Blade of the Mists",霧の刃、シオラ
"Thariel, the Umbral Wraith",影の幽鬼、サリエル
Shackled Wraith,鎖に繋がれし怨霊
Lady Elswyth,エルズウィス婦人
"Avelyne, the Withered Rose",枯れ薔薇のアヴェリン
"Oswin, the Dread Warden",恐怖の看守、オスウィン
"Veynar, the Frostbane",フロストベイン、ヴェイナー
Living Lightning,生ける雷
Corpse Beetle,コープスビートル
"Vornas, the Fell Flame",邪悪な炎、ヴォルナス
"Morvak, the Infernal",地獄の業火、モルヴァク
"Anundr, the Sandworm",サンドワーム、アナンドル
"Akthi, the Final Sting",最後の一刺し、アクティ
"Anub, the Pinata",ピニャータのアヌブ
"Azmadi, the Faridun Prince",ファリドゥンの王子、アズマディ
"Zahmir, the Blade Sovereign",剣の王、ザーミル
"Elzarah, the Cobra Lord",コブラの王、エルザラ
"Serath, the Scaled One",鱗をもつもの、セラス
Sand Arm,砂の腕
Blackblooded Proboscite,ブラックブラッド・プロボサイト
Vessel of Kulemak,クーラマクの器
Blackblooded Cretin,ブラックブラッド・クレチン
Blackblood Remnant,ブラックブラッド・レムナント
Blackblooded Elite,ブラックブラッド・エリート
Blackblooded Blisterboil,ブラックブラッド・ブリスターボイル
Blackblooded Tarhulk,ブラックブラッド・ターハルク
Lightless Abomination,ライトレス・アボミネーション
Lightless Vengewing,ライトレス・ヴェンジウィング
Lightless Moray,ライトレス・モーレイ
Lightless Serpent,ライトレス・サーペント
Zealous Guard,狂信の護衛
Zealous Pillarcrusher,狂信のピラークラッシャー
Zealous Excavator,狂信の発掘者
Zealous Courser,狂信の騎兵
Zealous Shockwarden,狂信のショックワーデン
"Igrulog, the Incubator Queen",孵化の女王、イグルログ
Foul Eye,邪悪な目
Lightless Stalker,ライトレス・ストーカー
Abyssal Walker,アビサルウォーカー
Abyssal Strangler,アビサルストラングラー
Gargantuan Larva,巨大な幼虫
Fungoid of the Pit,深淵の菌獣
Strider of the Pit,深淵のストライダー
Shepherd of the Pit,深淵の羊飼い
Abyssal Shambler,アビサルシャンブラー
Primordium of the Pit,深淵の始原体
Hound of the Pit,深淵の猟犬
Blackblood Rune,ブラックブラッドのルーン
Lightless Rune,光なきもののルーン
Pit Rune,穴のルーン
Abyssal Apparition,アビスの幻影
Lich Apparition,リッチの幻影
Doryani,ドリヤニ
"Vandroth, Blackblooded Enslaver",ブラックブラッドのエンスレイバー、ヴァンドロス
"Tasgul, Swallower of Light",光を飲み込むもの、タスガル
Tawhoa's Boar,タウホアのイノシシ
Tawhoa's Tuatara,タウホアのツアタラ
Tawhoa Mystic,タウホアのミスティック
Stone Soldier,石の兵士
Skeletal Cobra,スケルトンコブラ
Steward of Kulemak,クーラマクの執事
The Aberration,異形
Verisium Web,ヴェリシウムのクモの巣
The Bodach,ボダック
The Raven Trickster,鴉の欺く者
Training Post,トレーニングポスト
Vaal Embalmed Berserker,ヴァールバーサーカーのミイラ
Vaal Embalmed Warrior,ヴァールウォーリアーのミイラ
Vaal Embalmed Mage,ヴァールメイジのミイラ
"Coztic, the Forgehand",鍛冶場の手、コズチック
"Cualli, Kamasan Smith",カマサの鍛冶屋、クアリ
"Micata, the Remade",再造のミカタ
"Pakteni, Flesh Surgeon",肉の外科医、パクテニ
Imitation Triumph,模造の勝利
"Xolotl, Royal Commander",王家の指揮官、ショロトル
"Xolotl, the Forgotten",忘れられし者、ショロトル
"Temoc, Drill Overseer",ドリルオーバーシアー、テモク
Cannon Transcendent,キャノントランセンデント
Blasting Transcendent,ブラスティングトランセンデント
"Xalapa, Spy Master",スパイマスター、サラパ
Vaal Construct,ヴァールコンストラクト
"Menmek, Guardian Construct",ガーディアンコンストラクト、メンメク
Experimental Primate,実験体のサル
Experimental Boar,実験体のイノシシ
Experimental Cobra,実験体のコブラ
"Kulka, Vaal Thaumaturge",ヴァールの魔術師、クルカ
"Huitzil, Royal Blood Priest",王家の血の司祭、ウィツィル
"Atziri, the Red Queen",赤き女王、アッツィリ
Royal Acolyte,ロイヤルアコライト
"Atziri, the Fell Serpent",邪悪な毒蛇、アッツィリ
"Xipocado, Royal Architect",ロイヤルアーキテクト、シポカド
Vision,幻視
Quadrilla Sergeant,クアドリラサージェント
Corrupted Abomination,コラプトアボミネーション
Royal Sentinel,王家のセンチネル
Royal Colossus,王家の石像
High Priest,ハイプリースト
Unchained Beast,鎖から解かれた魔獣
Dezzic Soldier,デジック・ソルジャ
Dezzic Bombardier,デジック・ボンバーディア
