source,translation
Gain Affliction Charges instead of Frenzy Charges,フレンジーチャージの代わりにアフィリクションチャージを獲得する
{0}% chance to gain Alchemist's Genius when you use a Flask,フラスコ使用した時に{0}%の確率で錬金術師の天才を獲得する
Gain Alchemist's Genius when you use a Flask,フラスコ使用した時に錬金術師の天才を獲得する
Kills grant an additional Vaal Soul if you have Rampaged Recently,直近ランページを開始していれば敵を倒すことにより追加のヴァールソウルが付与される
Gain Arcane Surge after Channelling for 1 second,1秒間チャネリングした後にアーケインサージを獲得する
Gain Arcane Surge when a Minion Dies,ミニオンが死亡した時にアーケインサージを獲得する
Gain Arcane Surge for 4 seconds when you create Consecrated Ground while affected by Zealotry,ゼロトリーの影響を受けている時にプレイヤーが神聖領域を生成するとアーケインサージを4秒間獲得する
{0}% chance to Gain Arcane Surge when you deal a Critical Hit,プレイヤーがクリティカルヒットを与えた時に{0}%の確率でアーケインサージを獲得する
Gain Arcane Surge when you deal a Critical Hit,プレイヤーがクリティカルヒットを与えた時にアーケインサージを獲得する
Gain Arcane Surge on Hit with Spells if you have at least 150 Devotion,信仰心が150以上あればスペルによるヒット時にアーケインサージを獲得する
{0}% chance to Gain Arcane Surge on Hit with Spells while at maximum Power Charges,パワーチャージが最大数の時にスペルによるヒット時に{0}%の確率でアーケインサージを獲得する
Gain Arcane Surge on Hit with Spells while at maximum Power Charges,パワーチャージが最大数の時にスペルによるヒット時にアーケインサージを獲得する
{0}% chance to Gain Arcane Surge on Hit with Spells,スペルによるヒット時に{0}%の確率でアーケインサージを獲得する
Gain Arcane Surge on Hit with Spells,スペルによるヒット時にアーケインサージを獲得する
{0}% chance to gain Arcane Surge when you Hit a Unique enemy,プレイヤーがユニークの敵をヒットした時に{0}%の確率でアーケインサージを獲得する
{0}% chance to gain Arcane Surge when you Kill an Enemy,プレイヤーが敵を倒した時に{0}%の確率でアーケインサージを獲得する
Gain Arcane Surge when you Kill an Enemy,プレイヤーが敵を倒した時にアーケインサージを獲得する
"Gain Arcane Surge when you Shapeshift to Human form after
being Shapeshifted for at least {0} seconds","最低{0}秒間シェープシフト状態だった後に人間形態に
シェープシフトした時にアーケインサージを獲得する"
Gain Arcane Surge when you or your Totems Hit an Enemy with a Spell,プレーヤーまたはトーテムがスペルで敵をヒットした時にアーケインサージを獲得する
Gain Arcane Surge when your Mine is Detonated targeting an Enemy,敵を対象にしてマインが起爆された時にアーケインサージを獲得する
Gain Arcane Surge when your Trap is Triggered by an Enemy,敵によりトラップが作動した時にアーケインサージを獲得する
Gain Arcane Surge when you Summon a Totem,トーテムを召喚した時にアーケインサージを獲得する
Gain Ice Archon when your Energy Shield Recharge begins,エナジーシールドリチャージが開始した時にアイスアルコンを獲得する
Gain Elemental Archon after spending 100% of your Maximum Mana,最大マナの100%を使用した後にエレメンタルアルコンを獲得する
Gain Elemental Archon when your Energy Shield Recharge begins,エナジーシールドリチャージが開始した後にエレメンタルアルコンを獲得する
{0}% chance to gain Elemental Archon when you Ignite an Enemy,敵を発火させた時に{0}%の確率でエレメンタルアルコンを獲得する
Gain Elemental Archon when you Ignite an Enemy,敵を発火させた時にエレメンタルアルコンを獲得する
{0}% chance to gain Flame Archon when you Ignite an Enemy,敵を発火させた時に{0}%の確率でフレイムアルコンを獲得する
Gain Flame Archon when you Ignite an Enemy,敵を発火させた時にフレイムアルコンを獲得する
Gain {0}% increased Area of Effect for 2 seconds after Spending a total of 800 Mana,マナを合計800消費した後に2秒間効果範囲が{0}%増加する
+1 to Armour per Strength,筋力ごとにアーマー +1
Gain Armour equal to {0}% of Life Lost from Hits in the past 8 seconds,過去8秒間にヒットにより失ったライフの{0}%と同量のアーマーを獲得する
"{0}% increased Attack Damage for each Minion in your Presence, up to a maximum of 80%",プレイヤーの存在下にいるミニオン1体ごとにアタックダメージが{0}%増加する、最大80%
Gain {0}% increased Attack Speed for 20 seconds when you Kill a Rare or Unique Enemy,プレイヤーがレアまたはユニークの敵を倒した時に20秒間アタックスピードが{0}%増加する
{0}% chance to gain a Blitz Charge on Critical Hit,クリティカルヒット時に{0}%の確率でブリッツチャージを獲得する
Gain a Blitz Charge on Critical Hit,クリティカルヒット時にブリッツチャージを獲得する
Gain Brutal Charges instead of Endurance Charges,エンデュランスチャージの代わりにブルータルチャージを獲得する
{0}% chance to gain a Challenger Charge when you Hit a Rare or Unique Enemy while in Blood Stance,プレイヤーがブラッドスタンスの状態でレアまたはユニークの敵をヒットした時に{0}%の確率でチャレンジャーチャージを獲得する
Gain a Challenger Charge when you Hit a Rare or Unique Enemy while in Blood Stance,プレイヤーがブラッドスタンスの状態でレアまたはユニークの敵をヒットした時にチャレンジャーチャージを獲得する
{0}% chance to gain a Challenger Charge when you Kill an Enemy while in Sand Stance,プレイヤーがサンドスタンスの状態で敵を倒した時に{0}%の確率でチャレンジャーチャージを獲得する
Gain a Challenger Charge when you Kill an Enemy while in Sand Stance,プレイヤーがサンドスタンスの状態で敵を倒した時にチャレンジャーチャージを獲得する
Gain {0}% to Critical Hit Chance for 2 seconds after Spending a total of 800 Mana,合計800のマナを使用した後に2秒間クリティカルヒット率 {0}%を獲得する
Gain 1 Dark Whisper every second there is a Cursed Enemy in your Presence,プレイヤーの存在下に呪い状態の敵が1体いれば1秒ごとにダークウィスパーを1スタック獲得する
Gain 1 Druidic Prowess for every 20 total Rage spent,使用した合計憤怒20ごとにドルイドの熟練を1スタック獲得する
Gains 1 Stormsurge on Hit,ヒット時にストームサージを1スタック獲得する
Gain Elusive on reaching Low Life,低ライフになった時に身躱しを獲得する
Gain an Endurance Charge if an Attack Freezes an Enemy,アタックで敵を凍結させた時にエンデュランスチャージを獲得する
Gain an Endurance Charge when you Heavy Stun a Rare or Unique Enemy,プレイヤーがレアまたはユニークの敵にヘビースタンを与えた時にエンデュランスチャージを1個獲得する
"Gain 1 Endurance Charge on reaching Low Life, only once every 2 seconds",低ライフ状態になった時にエンデュランスチャージを1獲得する、2秒に1回だけ起きる
Gain {0} Endurance Charge every second if you've been Hit Recently,直近ヒットを受けていれば毎秒エンデュランスチャージを{0}個獲得する
Gain {0} Endurance Charges every second if you've been Hit Recently,直近ヒットを受けていれば毎秒エンデュランスチャージを{0}個獲得する
Gain {0} Endurance Charge every second if you've used a Warcry Recently,直近ウォークライを使用していれば毎秒エンデュランスチャージを{0}個獲得する
Gain {0} Endurance Charges every second if you've used a Warcry Recently,直近ウォークライを使用していれば毎秒エンデュランスチャージを{0}個獲得する
{0}% chance to gain an Endurance Charge when you stop being Fortified,堅牢化が終了時に{0}%の確率でエンデュランスチャージを獲得する
Gain an Endurance Charge when you stop being Fortified,堅牢化が終了時にエンデュランスチャージを獲得する
{0}% chance to gain an Endurance Charge when Hit while Channelling,チャネリング中にヒットを受けると{0}%の確率でエンデュランスチャージを獲得する
Gain Fanaticism for 4 seconds on reaching Maximum Fanatic Charges,ファナティックチャージにが最大数に達した時に熱狂を4秒間獲得する
Gain Finality for {0} seconds per Combo expended when using Skills,スキル使用時に使用したコンボごとに{0}秒間決着を獲得する
{0}% increased Fire Damage per Endurance Charge consumed Recently,直近消費したエンデュランスチャージの数ごとに火ダメージが{0}%増加する
{0}% reduced Fire Damage per Endurance Charge consumed Recently,直近消費したエンデュランスチャージの数ごとに火ダメージが{0}%減少する
{0}% chance to gain a Flask Charge when you deal a Critical Hit while at maximum Frenzy Charges,フレンジーチャージが最大数の時にプレイヤーがクリティカルヒットを与えると{0}%の確率でフラスコチャージを1獲得する
Gain a Flask Charge when you deal a Critical Hit while at maximum Frenzy Charges,フレンジーチャージが最大数の時にプレイヤーがクリティカルヒットを与えるとフラスコチャージを1獲得する
Flasks gain {0} Charge per second if you've Hit a Unique Enemy Recently,直近プレイヤーがユニークの敵をヒットしていれば毎秒フラスコチャージを{0}獲得する
Flasks gain {0} Charges per second if you've Hit a Unique Enemy Recently,直近プレイヤーがユニークの敵をヒットしていれば毎秒フラスコチャージを{0}獲得する
"Melee Hits with Maces, Sceptres or Staves Fortify for {0} seconds",メイス、セプターまたはスタッフによる近接ヒットにより{0}秒間堅牢化する
{0}% chance to gain a Frenzy Charge on Critical Hit at Close Range,近距離でのクリティカル時に{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge on Critical Hit,クリティカルヒット時に{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge when you Shatter an Enemy,プレイヤーが敵を粉砕した時に{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge on Hit while Blinded,盲目中はヒット時に{0}%の確率でフレンジーチャージを1個獲得する
Gain a Frenzy Charge on Hit while Bleeding,出血中はヒット時にフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge when you Hit your Marked Enemy,呪印を付与された敵にプレイヤーがヒットを与えると{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge when you Hit a Rare or Unique Enemy,プレイヤーがレアまたはユニークの敵をヒットした時に{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge when you Hit a Unique Enemy,プレイヤーがユニークの敵をヒットした時に{0}%の確率でフレンジーチャージを1個獲得する
Gain a Frenzy Charge when you Hit a Unique Enemy,プレイヤーがユニークの敵をヒットした時にフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge on Killing an Enemy affected by at least 5 Poisons,毒が5スタック以上付与されている敵を撃破した時に{0}%の確率でフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge for each Enemy you hit with a Critical Hit,プレイヤーが敵にクリティカルヒットを与えるごとに{0}%の確率でフレンジーチャージを1個獲得する
Gain a Frenzy Charge for each Enemy you hit with a Critical Hit,プレイヤーが敵にクリティカルヒットを与えるごとにフレンジーチャージを1個獲得する
{0}% chance to gain a Frenzy Charge when Hit while Channelling,チャネリング中はヒットを受けると{0}%の確率でフレンジーチャージを1個獲得する
"Gain an Endurance Charge, Frenzy Charge, and Power Charge when you use a Vaal Skill",ヴァールスキルを使用した時にエンデュランスチャージ、フレンジーチャージおよびパワーチャージを1個ずつ獲得する
"Every 4 seconds, gain Guard equal to {0}% of maximum Runic Ward for 2 seconds",4秒ごとに最大ルーンワードの{0}%と同量のガードを2秒間獲得する
Gain Guard equal to {0}% of maximum Life for 4 seconds on taking Savage Hit,サベージヒットを受けた時に最大ライフの{0}%と同量のガードを4秒間獲得する
"When you stop Sprinting, gain Guard equal to {0}% of maximum Life per second spent Sprinting, up to a maximum of 20%, for 4 seconds",スプリントを止めた時にスプリントした秒数ごとに最大ライフの{0}%と同量のガードを4秒間獲得する、最大20%
Gain Guard equal to {0}% of missing Energy Shield for 4 seconds when you Dodge Roll,ドッジロール時に喪失エナジーシールドの{0}%と同量のガードを4秒間獲得する
{0}% chance for Guard Flasks to gain a charge when Hit by an Enemy,敵からヒットを受けた時に{0}%の確率でガードフラスコはチャージを1獲得する
Gain Lightning Archon after spending 100% of your Maximum Mana,最大マナの100%を使用した時にライトニングアルコンを獲得する
When you Kill a Magic Monster gain its Modifiers for 60 seconds,マジックモンスターを倒すとそのモッドの全てを60秒間獲得する
{0}% chance when you Kill a Magic Monster to gain its Modifiers for 60 seconds,マジックモンスターを倒すと{0}%の確率でそのモッドの全てを60秒間獲得する
When you lose Temporal Chains you gain maximum Rage,テンポラルチェーンを失った時に憤怒を最大数獲得する
"{0}% chance that if you would gain Rage on Hit, you instead gain up to your maximum Rage",ヒット時にプレイヤーが憤怒を獲得するはずの場合に{0}%の確率で代わりに最大数の憤怒を獲得する
Gain up to maximum Endurance Charges when you take a Critical Hit,クリティカルヒットを受けた時にエンデュランスチャージを最大数まで獲得する
{0}% Chance to gain up to maximum Endurance Charges when you take a Critical Hit,クリティカルヒットを受けた時に{0}の確率でエンデュランスチャージを最大数まで獲得する
"Gain Maximum Energy Shield equal to {0}% of total
Strength Requirements of Equipped Armour Items",装備中の防具アイテムの合計筋力装備要求の{0}%と同量の最大エナジーシールドを獲得する
Gain up to your maximum number of Frenzy and Endurance Charges when you gain Cat's Agility,猫の敏捷さ獲得時にフレンジーチャージとエンデュランスチャージを最大数獲得する
Gain up to your maximum number of Frenzy and Power Charges when you gain Cat's Stealth,猫のステルス獲得時にフレンジーチャージとパワーチャージを最大数獲得する
"{0}% chance that if you would gain Frenzy Charges, you instead gain up to your maximum number of Frenzy Charges",フレンジーチャージ獲得時に{0}%の確率で代わりにフレンジーチャージを最大数獲得する
"{0}% chance that if you would gain Power Charges, you instead gain up to
your maximum number of Power Charges",パワーチャージ獲得時に{0}%の確率で代わりにパワーチャージを最大数獲得する
Gain up to maximum Power Charges when you use a Vaal Skill,ヴァールスキルを使用した時にパワーチャージを最大数獲得する
{0} to {1} added Physical Thorns damage per Runic Plate,ルーニックプレートごとに{0}から{1}の追加物理棘ダメージ
Gain Physical Thorns damage equal to {0}% - {1}% of maximum Life,最大ライフの{0}%から{1}%と同量の物理棘ダメージを獲得する
Gain Physical Thorns damage equal to {0}% - {1}% of maximum Life while Shapeshifted,シェープシフト中、最大ライフの{0}%から{1}%と同量の物理棘ダメージを獲得する
Gain {0}% increased Movement Speed for 20 seconds when you Kill an Enemy,プレイヤーが敵を倒した時に20秒間移動スピードが{0}%増加する
You have Onslaught during Soul Gain Prevention,ソウル獲得不能中は猛攻を獲得する
{0}% chance to gain Onslaught for 3 seconds when Hit,ヒットを受けた時に{0}%の確率で猛攻を3秒間獲得する
Gain Onslaught for 3 seconds when Hit,ヒットを受けた時に猛攻を3秒間獲得する
Gain Onslaught for 4 seconds when a Minion Dies,ミニオンが死亡した時に猛攻を4秒間獲得する
Gain Onslaught for {0} seconds when your Marks Activate,呪印をアクティベートした時に猛攻を{0}秒間獲得する
You have Onslaught if you've changed Stance Recently,直近スタンスを変更していれば猛攻を獲得する
Gain Onslaught for {0} seconds when you Warcry,ウォークライ使用した時に猛攻を{0}秒間獲得する
{0}% chance to Gain Onslaught for 4 seconds on Hit while at maximum Frenzy Charges,フレンジーチャージが最大数の時にヒット時に{0}%の確率で猛攻を4秒間獲得する
Gain Onslaught for 4 seconds on Hit while at maximum Frenzy Charges,フレンジーチャージが最大数の時にヒット時に猛攻を4秒間獲得する
You gain Onslaught for {0} seconds on Hit,ヒット時に猛攻を{0}秒間獲得する
You gain Onslaught for {0} seconds on Kill while affected by Haste,ヘイストの影響を受けている時に敵を倒すと猛攻を{0}秒間獲得する
You have Onslaught while at maximum Endurance Charges,エンデュランスチャージが最大数の時に猛攻を獲得する
You have Onslaught while not on Low Mana,低マナでない時に猛攻を獲得する
You have Onslaught while on Low Life,低ライフ時に猛攻を獲得する
You have Onslaught while you have Cat's Agility,猫の敏捷さがある時に猛攻を得る
You have Onslaught while Fortified,堅牢化中は猛攻を獲得する
"{0}% of Physical Damage prevented from Hits in the past
10 seconds is Regenerated as Life per second",過去10秒間に防いだヒットによる物理ダメージの{0}%を毎秒ライフとして自動回復する
You have Phasing if you've Killed Recently,直近プレイヤーが敵を倒していれば透明化を獲得する
You have Phasing while affected by Haste,ヘイストの影響を受けている時に透明化を獲得する
You have Phasing while you have Cat's Stealth,猫のステルスがある時に透明化を得る
You have Phasing while on Low Life,低ライフ時に透明化を獲得する
Gain Physical Thorns damage equal to {0}% of maximum Life while Shapeshifted,シェープシフト中最大ライフの{0}%と同量の物理棘ダメージを獲得する
Gain {0}% of Physical Damage as a Random Element if you've cast Elemental Weakness in the past 10 seconds,過去10秒間にエレメンタルウィークネスをキャストしていれば物理ダメージの{0}%をランダムな元素属性ダメージとして獲得する
{0}% chance to gain a Power Charge on Critical Hit with Wands,ワンドによるクリティカルヒット時に{0}%の確率でパワーチャージを1個獲得する
{0}% chance to gain a Power Charge when you Cast a Curse Spell,呪いスペルをキャストした時に{0}%の確率でパワーチャージを1個獲得する
Gain a Power Charge when you Hit a Frozen Enemy,プレイヤーが凍結状態の敵をヒットした時にパワーチャージを1個獲得する
{0}% chance to gain a Power Charge when you Hit a Frozen Enemy,プレイヤーが凍結状態の敵をヒットした時に{0}%の確率でパワーチャージを1個獲得する
{0}% chance to gain a Power Charge on Killing an Enemy affected by fewer than 5 Poisons,毒のスタック数が5未満の敵を撃破した時に{0}%の確率でパワーチャージを1個獲得する
{0}% chance to gain a Power Charge when you use a Mana Flask,マナフラスコを使用した時に{0}%の確率でパワーチャージを1個獲得する
{0}% chance to gain a Power Charge when you use a Vaal Skill,ヴァールスキルを使用した時に{0}%の確率でパワーチャージを1個獲得する
Gain a Power Charge when you use a Vaal Skill,ヴァールスキルを使用した時にパワーチャージを1個獲得する
Gain a Power Charge every Second if you haven't lost Power Charges Recently,直近パワーチャージを失っていなければ毎秒パワーチャージを1個獲得する
Gain a Power or Frenzy Charge each second while Channelling,チャネリング中は1秒ごとにパワーチャージまたはフレンジーチャージを1個獲得する
"Gain an Endurance, Frenzy or Power charge when you Block",ブロック時にエンデュランスチャージ、フレンジーチャージまたはパワーチャージを1個獲得する
"Gain a Frenzy, Endurance, or Power Charge once per second while you are Stationary",静止中は1秒に一度フレンジーチャージ、エンデュランスチャージまたはパワーチャージを1個獲得する
"Gain 1 Runic Binding on Hit with Spells, no more than once every 0.5 seconds
Lose all Runic Bindings when you Shapeshift to gain that much Unbound Potential","スペルのヒット時にルーンの縛りを1スタック獲得する、0.5秒に1回だけ起きる
シェープシフト時にルーンの縛りを全て失い同量のポテンシャル解放を獲得する"
"You have Scorching Conflux, Brittle Conflux and Sapping Conflux while your two highest Attributes are equal",最も高い能力値の二つが同じ数値の時に焦げコンフラックス、脆弱コンフラックス、消耗コンフラックスを持つ
Gain Shaper's Presence for 10 seconds when you kill a Rare or Unique Enemy,プレイヤーがレアまたはユニークの敵を倒した時にシェイパーの存在感を10秒間獲得する
"Every 10 seconds, gain a random non-damaging Shrine buff for 20 seconds",10秒ごとに20秒間ランダムなダメージを与えないシュラインバフを獲得する
You have Chilling Conflux for 3 seconds every 8 seconds,8秒ごとに3秒間冷却コンフラックスを持つ
You have Shocking Conflux for 3 seconds every 8 seconds,8秒ごとに3秒間感電コンフラックスを持つ
You have Igniting Conflux for 3 seconds every 8 seconds,8秒ごとに3秒間発火コンフラックスを持つ
Gain Soul Eater for {0} seconds when you use a Vaal Skill,ヴァールスキル使用した時にソウルイーターを{0}秒間獲得する
"Eat a Soul when you Hit a Unique Enemy, no more than once every second",プレイヤーがユニークの敵をヒットした時に1秒間に一度だけソウルを1個喰らう
"Eat a Soul when you Hit a Unique Enemy, no more than once every {0} seconds",プレイヤーがユニークの敵をヒットした時に{0}秒間に一度だけ1ソウルを1個喰らう
Spells cause you to gain Mana equal to their Upfront Cost every fifth time you Pay it,スペルを5回使用するごとに使用した発動時コストと同量のマナを獲得する
"When you Shapeshift to Human form, gain {0}% increased Spell Damage per second you were Shapeshifted, up to a maximum of 80%, for 8 seconds",人間形態にシェープシフトした時にシェープシフトしていた秒数ごとにスペルダメージ{0}%増加を8秒間獲得する、最大80%
"Gain 1 Explosive Rhythm every {0} time you use a Grenade Skill
Remove all Explosive Rhythm on reaching 10 to gain Explosive Fervour for 10 Seconds","グレネードスキルを{0}回使うごとに爆発のリズムを1スタック獲得する
10スタックに達すると全ての爆発のリズムのスタックを失い爆発の狂乱を10秒間獲得する"
"Gain 1 Explosive Rhythm every {0} times you use a Grenade Skill
 Remove all Explosive Rhythm on reaching 10 to gain Explosive Fervour for 10 Seconds","グレネードスキルを{0}回使うごとに爆発のリズムを1スタック獲得する
10スタックに達すると全ての爆発のリズムのスタックを失い爆発の狂乱を10秒間獲得する"
+{0} to Stun Threshold per Dexterity,器用さ1ごとにスタン閾値 +{0}
"Gain Tailwind on Critical Hit, no more than once per second",クリティカルヒット時に追い風を獲得する。1秒に1度だけ起きる
Gain Tailwind on Skill use,スキル使用時に追い風を獲得する
Gain up to maximum Fragile Regrowth when Hit,ヒットを受けた時に儚い再生を最大数獲得する
"Gain Vaal Soul on Hit
You can only generate a Soul every {0} seconds","ヒット時にヴァールソウルを獲得する
{0}秒ごとにソウルを1だけ生成する"
Gain {0} Fanatic Charge every second if you've Attacked in the past second,過去1秒間にプレイヤーがアタックをしていれば毎秒{0}のファナティックチャージを獲得する
Gain {0} Fanatic Charges every second if you've Attacked the past second,過去1秒間にプレイヤーがアタックをしていれば毎秒{0}のファナティックチャージを獲得する
Lose {0} Fanatic Charge every second if you've Attacked the past second,過去1秒間にプレイヤーがアタックをしていれば毎秒{0}のファナティックチャージを失う
Lose {0} Fanatic Charges every second if you've Attacked the past second,過去1秒間にプレイヤーがアタックをしていれば毎秒{0}のファナティックチャージを失う
Gain {0} Fragile Regrowth each second,1秒ごとに儚い再生を{0}獲得する
Lose {0} Fragile Regrowth each second,1秒ごとに儚い再生を{0}失う
Gain {0} Rage on Melee Axe Hit,斧による近接ヒット時に憤怒を{0}獲得する
"Attacks with Axes or Swords grant {0} Rage on Hit, no more than once every second",斧または剣によるアタックはヒット時に憤怒を{0}付与する、1秒に一度だけ起きる
Gain {0} Rage on Melee Hit,近接ヒット時に憤怒を{0}獲得する
Gain {0} Rage after Spending a total of 200 Mana,合計200のマナを使用した後に憤怒を{0}獲得する
Gain {0} Rage when Hit by an Enemy,敵によるヒットを受けた時に憤怒を{0}獲得する
Gain {0} Rage when Critically Hit by an Enemy,敵からクリティカルを受けた時に憤怒を{0}獲得する
Galvanic Arrow has {0}% increased Projectile Speed,ガルバニックアローは投射物スピードが{0}%増加する
Galvanic Arrow has {0}% reduced Projectile Speed,ガルバニックアローは投射物スピードが{0}%減少する
Galvanic Field fires Beams with {0}% increased Frequency,ガルヴァニックフィールドがビームを放つ頻度が{0}増加する
Galvanic Field fires Beams with {0}% reduced Frequency,ガルヴァニックフィールドがビームを放つ頻度が{0}減少する
Galvanic Field has {0}% increased Cast Speed,ガルヴァニックフィールドのキャストスピードが{0}%増加する
Galvanic Field deals {0}% increased Damage,ガルヴァニックフィールドのダメージが{0}%増加する
Galvanic Field deasl {0}% reduced Damage,ガルヴァニックフィールドのダメージが{0}%減少する
Galvanic Field Chains an additional time,ガルヴァニックフィールドは追加で1回連鎖する
Galvanic Field Chains {0} additional times,ガルヴァニックフィールドは追加で{0}回連鎖する
Attribute Requirements of Gems can be satisified by your highest Attribute,ジェムの要求能力値は最も高い能力値によって満たされる
{0}% more Attributes,能力値が{0}%上昇する
{0}% less Attributes,能力値が{0}%低下する
Inherent bonuses gained from Attributes are doubled,能力値から得られる固有ボーナスが二倍になる
{0}% more Cost of Skills,スキルのコストが{0}%上昇する
{0}% less Cost of Skills,スキルのコストが{0}%低下する
General's Cry has {0}% increased Cooldown Recovery Rate,ジュネラルズクライのクールダウン解消レートが{0}%増加する
General's Cry has {0} to maximum number of Mirage Warriors,ジュネラルズクライのミラージュウォーリアーの最大数 {0}
Flasks gain {0} charges per Second,フラスコは毎秒{0}のチャージを獲得する
Charms gain {0} charge per Second,チャームは毎秒{0}のチャージを獲得する
Charms gain {0} charges per Second,チャームは毎秒{0}のチャージを獲得する
Charms gain {0} charges per Second if you have at least 200 Tribute,トリビュートが最低200ある場合、チャームは毎秒{0}のチャージを獲得する
Guard Flasks gain {0} charges per Second,ガードフラスコは毎秒{0}のチャージを獲得する
Life Flasks gain {0} charges per Second,ライフフラスコは毎秒{0}のチャージを獲得する
Mana Flasks gain {0} charges per Second,マナフラスコは毎秒{0}のチャージを獲得する
Attack Hits inflict Spectral Fire for {0} seconds,アタックヒットはスペクトラルファイヤーを{0}秒間付与する
Glacial Cascade has an additional Burst,グレイシャルカスケードは噴出を追加で一回を起こす
Glacial Cascade has {0} additional Bursts,グレイシャルカスケードは噴出を追加で{0}回起こす
{0}% of Glacial Cascade Physical Damage gained as Extra Cold Damage,グレイシャルカスケードの物理ダメージの{0}%を追加冷気ダメージとして獲得する
Glacial Hammer deals Cold-only Splash Damage to surrounding targets,グレイシャルハンマーは周囲の対象に冷気ダメージだけのスプラッシュダメージを与える
{0}% increased Global Attack Speed per Level,1レベルごとにグローバルアタックスピードが{0}%増加する
{0}% reduced Global Attack Speed per Level,1レベルごとにグローバルアタックスピードが{0}%減少する
Inflict Bleeding on Hit,ヒット時に[Bleeding|出血[を付与する
{0}% chance to Blind on Hit against Bleeding Enemies,出血状態の敵に対するヒット時に{0}%の確率で盲目を付与する
Blind on Hit against Bleeding Enemies,出血状態の敵に対するヒット時に盲目を付与する
{0}% increased Critical Hit Chance against Chilled Enemies,冷却状態の敵に対するクリティカルヒット率が{0}%増加する
{0}% reduced Critical Hit Chance against Chilled Enemies,冷却状態の敵に対するクリティカルヒット率が{0}%減少する
"{0}% increased Armour, Evasion and Energy Shield per Frenzy Charge",フレンジーチャージごとにアーマー、回避力およびエナジーシールドが{0}%増加する
"{0}% reduced Armour, Evasion and Energy Shield per Frenzy Charge",フレンジーチャージごとにアーマー、回避力およびエナジーシールドが{0}%減少する
"{0}% increased Armour, Evasion and Energy Shield while your Companion is in your Presence",コンパニオンがプレイヤーの存在下にいる間はアーマー、回避力およびエナジーシールドが{0}%増加する
"{0}% reduced Armour, Evasion and Energy Shield while your Companion is in your Presence",コンパニオンがプレイヤーの存在下にいる間はアーマー、回避力およびエナジーシールドが{0}%減少する
{0} to Global Evasion Rating while moving,移動中のグローバル回避力 {0}
Skill Gems have {0}% more Attribute Requirements,スキルジェムの要求能力値が{0}%上昇する
Skill Gems have {0}% less Attribute Requirements,最も低い能力値10ごとにこの武器によるアタックに{0}から{1}の混沌ダメージを追加する
Adds {0} to {1} Cold Damage against Chilled or Frozen Enemies,{0}から{1}の冷気ダメージを冷却または凍結状態の敵に対して追加する
Adds {0} to {1} Fire Damage against Ignited Enemies,{0}から{1}の火ダメージを発火状態の敵に対して追加する
Adds {0} to {1} Lightning Damage to Hits against Ignited Enemies,{0}から{1}の雷ダメージを発火状態の敵に対して追加する
Adds {0} to {1} Lightning Damage against Shocked Enemies,{0}から{1}の雷ダメージを感電状態の敵に対して追加する
{0} to Global Armour while moving,移動中のグローバルアーマー {0}
{0}% increased Glory generation if you have at least 100 Tribute,トリビュートが最低100ある場合、グローリー生成量が{0}%増加する
{0}% increased Glory generation,グローリーの生成量が{0}%増加する
{0}% reduced Glory generation,グローリーの生成量が{0}%減少する
{0}% increased Glory generation for Banner Skills,バナースキルのグローリー生成量が{0}%増加する
{0}% increased Quantity of Gold Dropped by Slain Enemies,倒した敵からドロップするゴールドの数量が{0}%増加する
{0}% reduced Quantity of Gold Dropped by Slain Enemies,倒した敵からドロップするゴールドの数量が{0}%減少する
Golems have {0}% increased Attack and Cast Speed,ゴーレムのアタックスピードおよびキャストスピードが{0}%増加する
Golems have {0}% reduced Attack and Cast Speed,ゴーレムのアタックスピードおよびキャストスピードが{0}%減少する
Golems have {0} to {1} Added Attack Physical Damage,ゴーレムは{0}から{1}の追加アタック物理ダメージを持つ
{0}% increased Effect of Buffs granted by your Golems,ゴーレムにより付与されるバフの効果が{0}%増加する
{0}% reduced Effect of Buffs granted by your Golems,ゴーレムにより付与されるバフの効果が{0}%減少する
{0}% increased Effect of Buffs granted by your Golems per Summoned Golem,召喚したゴーレム1体ごとにゴーレムにより付与されるバフの効果が{0}%増加する
{0}% reduced Effect of Buffs granted by your Golems per Summoned Golem,召喚したゴーレム1体ごとにゴーレムにより付与されるバフの効果が{0}%減少する
Summoned Golems Regenerate {0}% of their maximum Life per second,召喚したゴーレムは毎秒そのライフの{0}%を自動回復する
Golems have {0}% increased Maximum Life,ゴーレムの最大ライフが{0}%増加する
Golems have {0}% reduced Maximum Life,ゴーレムの最大ライフが{0}%減少する
Golems have {0}% increased Maximum Mana,ゴーレムの最大マナが{0}%増加する
Golems have {0}% reduced Maximum Mana,ゴーレムの最大マナが{0}%減少する
Golems have {0}% increased Movement Speed,ゴーレムの移動スピードが{0}%増加する
